Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
350.0099,226,139,0.3970337,89.72961,55.18768
350.2812,227,138,0.2712402,61.57153,37.43115
352.9251,228,137,2.64389,602.807,362.213
353.4562,229,136,0.5311279,121.6283,72.2334
354.8595,229,137,1.40329,321.3534,192.2507
354.8993,230,136,0.03982544,9.159851,5.41626
354.8993,229,136,0,0,0
354.8993,229,136,0,0,0
354.9283,229,137,0.02896118,6.632111,3.967682
355.4631,230,136,0.5348206,123.0087,72.7356
355.4631,229,136,0,0,0
357.325,229,136,1.861877,426.3699,253.2153
359.6501,230,135,2.325104,534.7739,313.889
360.9149,231,134,1.264832,292.1761,169.4874
360.9149,230,134,0,0,0
360.9149,230,134,0,0,0
360.9149,230,135,0,0,0
360.9149,230,136,0,0,0
361.2899,230,137,0.375,86.25,51.375
361.358,231,136,0.06808472,15.72757,9.259521
361.4824,232,135,0.1244202,28.86548,16.79672
362.0262,233,134,0.5437927,126.7037,72.86823
362.9251,233,135,0.8988647,209.4355,121.3467
365.0762,234,134,2.151154,503.3699,288.2546
365.1901,235,133,0.1138611,26.75735,15.14352
365.6738,235,134,0.4837341,113.6775,64.82037
368.452,236,133,2.778168,655.6476,369.4963
368.452,235,133,0,0,0
368.452,235,133,0,0,0
369.2839,235,134,0.8318787,195.4915,111.4717
370.429,235,135,1.145172,269.1154,154.5982
370.429,234,135,0,0,0
370.429,234,135,0,0,0
371.3665,234,136,0.9375,219.375,127.5
372.4408,235,135,1.074249,252.4486,145.0237
373.4708,236,134,1.029968,243.0725,138.0157
374.6476,237,133,1.176849,278.9133,156.521
374.6476,236,133,0,0,0
374.6476,236,133,0,0,0
375.0375,236,134,0.3898621,92.00745,52.24152
382.3981,237,133,7.360626,1744.468,978.9633
383.0336,238,132,0.6354675,151.2413,83.88171
383.0336,238,133,0,0,0
383.0336,238,134,0,0,0
383.9854,238,135,0.9518738,226.546,128.503
384.3738,239,134,0.3883972,92.82693,52.04523
