ID,Time in System, Time in search
1074,2253.751,0
1365,1712.978,0
1521,1401.528,0
1522,1401.528,0
1167,2081.191,0
1387,1684.433,0
1191,2025.85,0
1915,569.5396,0
1693,1063.173,0
1502,1451.901,0
1503,1451.901,0
1341,1779.78,0
1673,1110.713,0
1629,1196.93,0
1630,1196.93,0
1262,1910.848,0
1801,853.7035,0
1196,2033.78,0
1478,1513.175,0
1253,1936.998,0
1324,1829.044,0
1248,1953.589,0
1249,1953.589,0
1533,1401.292,0
1802,868.3669,0
1774,931.1058,0
1234,1996.189,0
1271,1930.666,0
1272,1930.666,0
1786,915.254,0
1064,2328.147,0
1893,687.7864,0
1292,1913.777,0
1293,1913.777,0
1294,1913.777,0
1295,1913.777,0
1438,1626.626,0
1212,2049.434,0
1213,2049.434,0
1214,2049.434,0
1215,2049.434,0
1285,1930.7,0
1286,1930.7,0
1728,1056.663,0
1406,1699.327,0
1407,1699.327,0
1408,1699.327,0
1550,1411.109,0
1551,1411.109,0
1552,1411.109,0
1201,2070.797,0
1202,2070.797,0
1654,1215.491,0
1614,1294.509,0
1386,1769.171,0
1746,1047.089,0
1422,1685.161,0
1653,1235.676,0
1216,2077.195,0
1217,2077.195,0
1601,1357.272,0
1652,1250.681,0
1807,938.4878,0
1569,1440.314,0
1435,1684.017,0
1361,1847.46,0
1287,1975.516,0
1288,1975.516,0
1289,1975.516,0
1695,1163.743,0
1490,1593.284,0
1491,1593.284,0
1556,1466.315,0
1557,1466.315,0
1558,1466.315,0
1559,1466.315,0
1748,1078.615,0
1973,546.6626,0
1372,1847.592,0
1854,909.0951,0
1459,1688.805,0
1613,1390.388,0
1526,1558.842,0
1527,1558.842,0
1352,1913.814,0
1738,1140.746,0
1749,1122.937,0
1349,1929.922,0
1350,1929.922,0
1718,1184.67,0
1618,1387.996,0
1619,1387.996,0
1328,1975.668,0
1329,1975.668,0
1520,1595.527,0
1378,1880.149,0
1379,1880.149,0
1163,2274.695,0
1164,2274.695,0
1517,1611.467,0
1518,1611.467,0
1796,1049.672,0
1560,1537.799,0
1561,1537.799,0
1562,1537.799,0
1563,1537.799,0
1988,567.823,0
1922,739.9517,0
1508,1644.599,0
1509,1644.599,0
1678,1300.398,0
1255,2117.529,0
1256,2117.529,0
1257,2117.529,0
1750,1154.766,0
1366,1929.193,0
1367,1929.193,0
1306,2063.87,0
1307,2063.87,0
1586,1512.676,0
1276,2108.729,0
1277,2108.729,0
1278,2108.729,0
1312,2057.521,0
1357,1965.713,0
1358,1965.713,0
1359,1965.713,0
1388,1908.235,0
1665,1351.581,0
1310,2075.207,0
1311,2075.207,0
1411,1860.981,0
1657,1378.115,0
1631,1423.278,0
1588,1530.849,0
1688,1325.15,0
1731,1238.586,0
1732,1238.586,0
1733,1238.586,0
1683,1353.955,0
1656,1414.598,0
1300,2122.133,0
1301,2122.133,0
1302,2122.133,0
1874,973.2374,0
2021,545.4719,0
1368,2000.108,0
1369,2000.108,0
1370,2000.108,0
1433,1867.736,0
1704,1330.117,0
1705,1330.117,0
1907,903.5605,0
1470,1813.75,0
1834,1113.776,0
1461,1848.628,0
1680,1413.775,0
1681,1413.775,0
1682,1413.775,0
1466,1833.757,0
1467,1833.757,0
1468,1833.757,0
1469,1833.757,0
1721,1328.098,0
1722,1328.098,0
1602,1591.371,0
1496,1803.198,0
1990,694.2056,0
1463,1869.855,0
1464,1869.855,0
1706,1381.262,0
1707,1381.262,0
1708,1381.262,0
1501,1805.651,0
1651,1506.725,0
1710,1388.591,0
1762,1295.301,50.0813
1763,1295.301,50.0813
1419,1980.522,0
1923,917.5482,0
2033,603.3455,0
1553,1738.917,0
1554,1738.917,0
1555,1738.917,0
1547,1752.071,0
1824,1209.458,0
1897,1025.744,0
1723,1409.953,0
1724,1409.953,0
1725,1409.953,0
1726,1409.953,0
1542,1777.577,0
1543,1777.577,0
1544,1777.577,0
1545,1777.577,0
1885,1079.184,0
1719,1430.114,0
1861,1155.279,0
1940,914.9385,0
1475,1935.458,0
1476,1935.458,0
1477,1935.458,0
1431,2023.597,0
1432,2023.597,0
2088,515.8411,0
1639,1618.5,0
1954,900.803,44.43896
1955,900.803,44.43896
1320,2261.763,0
1321,2261.763,0
1322,2261.763,0
1449,2004.449,0
1389,2131.711,0
1390,2131.711,0
1898,1080.384,0
1747,1420.986,0
2146,370.2661,0
2131,408.2803,0
1984,861.0654,0
1606,1720.504,0
1607,1720.504,0
1608,1720.504,0
1612,1705.117,0
1346,2238.75,0
1347,2238.75,0
1348,2238.75,0
1789,1346.388,0
1917,1034.232,0
1573,1801.464,0
1669,1594.782,0
1670,1594.782,0
1671,1594.782,0
1875,1181.056,200.2419
1876,1181.056,200.2419
1877,1181.056,200.2419
1589,1787.13,0
1590,1787.13,0
1591,1787.13,0
1462,2029.222,0
1479,1999.47,0
1480,1999.47,0
1702,1546.312,0
1921,1053.224,0
1604,1759.899,0
1605,1759.899,0
1703,1551.888,0
1892,1150.662,0
1891,1156.148,0
1600,1779.682,0
1815,1338.459,155.7827
1816,1338.459,155.7827
1817,1338.459,155.7827
1428,2100.319,0
1429,2100.319,0
1430,2100.319,0
1486,1999.426,0
1487,1999.426,0
1488,1999.426,0
1828,1324.634,0
2103,540.6328,0
1755,1467.391,0
1756,1467.391,0
1679,1631.849,0
1442,2104.044,0
1899,1155.569,97.01892
1900,1155.569,97.01892
1570,1869.083,0
1571,1869.083,0
1374,2247.997,0
1375,2247.997,0
1376,2247.997,0
1714,1562.845,0
1715,1562.845,0
2000,876.2495,0
1823,1362.625,0
1564,1885.305,0
1709,1590.913,0
1889,1210.615,0
1531,1968.5,0
2139,501.8767,0
1912,1162.311,44.38306
1913,1162.311,44.38306
1426,2176.672,0
1460,2117.585,0
1633,1767.469,0
1634,1767.469,0
1635,1767.469,0
1840,1384.261,151.8827
1841,1384.261,151.8827
1694,1661.04,0
1782,1497.74,21.99512
1783,1497.74,21.99512
1757,1542.877,0
1758,1542.877,0
1872,1318.953,0
1643,1773.556,0
1644,1773.556,0
1645,1773.556,0
1425,2207.381,0
1777,1511.362,16.42517
1778,1511.362,16.42517
1616,1836.724,0
1918,1188.067,0
1742,1599.74,0
1743,1599.74,0
1855,1391.916,0
1510,2076.069,0
1511,2076.069,0
1512,2076.069,0
1513,2076.069,0
1996,986.8811,0
2189,422.2588,0
1636,1834.961,0
1637,1834.961,0
1528,2049.318,0
1529,2049.318,0
2029,903.6377,0
1685,1749.072,0
1686,1749.072,0
1687,1749.072,0
1572,1992.629,0
1751,1612.801,0
1752,1612.801,0
1753,1612.801,0
1754,1612.801,0
2155,547.823,0
2042,865.7344,0
1761,1600.99,0
1489,2155.329,0
1595,1951.444,0
1890,1326.826,0
1963,1122.144,48.74658
1964,1122.144,48.74658
1986,1069.782,0
1436,2270.627,0
1437,2270.627,0
1472,2203.69,0
1473,2203.69,0
1474,2203.69,0
2011,997.1169,0
1958,1150.836,0
1667,1824.231,0
1668,1824.231,0
1445,2265.606,0
1446,2265.606,0
1447,2265.606,0
1448,2265.606,0
1850,1477.68,0
1582,2016.078,0
1583,2016.078,0
1584,2016.078,0
1648,1876.895,0
1649,1876.895,0
1650,1876.895,0
1412,2344.433,0
1821,1543.461,114.8304
1822,1543.461,114.8304
1740,1706.581,0
1916,1294.924,0
1856,1479.674,41.25623
1857,1479.674,41.25623
1924,1276.591,0
1452,2292.925,0
1453,2292.925,0
1454,2292.925,0
2084,831.8025,0
1797,1610.105,0
1498,2215.039,0
1968,1171.808,0
2159,621.7893,0
2190,530.0039,0
1932,1278.368,0
1626,1966.368,0
1627,1966.368,0
1784,1660.921,0
1628,1975.746,0
1744,1747.05,0
1745,1747.05,0
2170,593.5317,0
1779,1673.44,105.5608
1780,1673.44,105.5608
1781,1673.44,105.5608
2028,1029.84,0
1596,2054.886,0
1597,2054.886,0
1598,2054.886,0
1655,1928.458,0
2154,674.7317,0
2056,951.5972,0
2222,455.8835,0
1701,1842.062,0
1697,1847.649,0
1698,1847.649,0
1699,1847.649,0
1914,1374.394,0
1776,1703.591,0
1959,1263.683,16.05688
1960,1263.683,16.05688
1504,2268.912,0
1505,2268.912,0
2166,658.4663,0
1691,1901.186,0
2136,765.3218,0
1646,1995.575,0
1835,1630.303,110.7246
1836,1630.303,110.7246
1499,2297.083,0
1500,2297.083,0
1764,1765.685,54.65662
1765,1765.685,54.65662
1766,1765.685,54.65662
1839,1625.976,0
2018,1120.531,0
1658,1989.969,0
1659,1989.969,0
1660,1989.969,0
1534,2238.139,0
1535,2238.139,0
1565,2201.298,0
1566,2201.298,0
1567,2201.298,0
1568,2201.298,0
1729,1858.417,0
2160,723.4856,0
1539,2240.295,0
1540,2240.295,0
1541,2240.295,0
1903,1479.596,17.98401
1904,1479.596,17.98401
1775,1778.069,0
1609,2129.583,0
2043,1078.055,0
1737,1869.519,0
1851,1654.846,142.6653
1852,1654.846,142.6653
2046,1079.34,0
1894,1528.893,193.2396
1895,1528.893,193.2396
1896,1528.893,193.2396
2093,943.2566,0
2094,943.2566,0
2208,610.761,0
1664,2023.408,0
1661,2032.804,0
2102,924.7883,0
1869,1628.526,0
1911,1488.773,0
1936,1411.87,0
1870,1631.584,0
2006,1228.533,0
1735,1908.14,0
1736,1908.14,0
2069,1055.258,0
1858,1672.318,190.6774
1859,1672.318,190.6774
1860,1672.318,190.6774
1995,1280.519,0
1771,1843.7,45.06604
1772,1843.7,45.06604
1773,1843.7,45.06604
1842,1714.466,175.7528
1843,1714.466,175.7528
1844,1714.466,175.7528
1878,1621.665,0
2250,509.8652,0
1577,2255.3,0
2168,760.7795,0
1808,1774.541,0
1969,1355.415,7.135986
1970,1355.415,7.135986
1971,1355.415,7.135986
1972,1355.415,7.135986
2156,816.0637,0
2140,871.1111,0
2141,871.1111,0
1909,1557.29,0
2137,890.3284,0
2138,890.3284,0
1716,1985.708,0
1717,1985.708,0
2142,884.7229,0
1811,1807.78,157.6914
1812,1807.78,157.6914
1813,1807.78,157.6914
1814,1807.78,157.6914
2080,1083.954,0
1759,1915.082,0
1760,1915.082,0
2081,1076.858,0
2025,1240.047,0
2095,1033.825,0
2096,1033.825,0
2214,692.3792,0
2012,1301.886,35.05054
2013,1301.886,35.05054
2014,1301.886,35.05054
2055,1178.469,0
2123,1013.042,0
2124,1013.042,0
2113,1040.106,0
2114,1040.106,0
2070,1188.09,0
1845,1838.641,0
1933,1571.831,0
1674,2171.874,0
1675,2171.874,0
1928,1600.094,34.18481
1929,1600.094,34.18481
1934,1583.136,52.62329
1935,1583.136,52.62329
2244,678.6309,0
2329,424.0386,0
2075,1213.697,0
2071,1228.982,0
2010,1417.691,0
2060,1279.247,0
1884,1795.743,0
2157,997.8572,0
1692,2195.573,0
2228,769.2271,0
2107,1140.697,0
1887,1790.657,28.06934
1888,1790.657,28.06934
1798,2004.882,0
1663,2275.383,0
1961,1586.654,43.70264
1962,1586.654,43.70264
1997,1508.253,61.97363
1998,1508.253,61.97363
1999,1508.253,61.97363
2112,1176.063,0
1810,2005.205,0
1871,1890.904,0
2286,655.6062,0
2036,1413.049,0
2246,783.1077,0
1901,1818.538,2.164551
1902,1818.538,2.164551
2277,710.8931,0
1985,1594.442,0
2283,699.9067,0
2284,699.9067,0
1829,2026.35,0
2122,1199.458,0
2037,1438.257,0
2357,472.6973,0
1956,1686.759,63.67773
1957,1686.759,63.67773
1905,1844.568,47.62427
1906,1844.568,47.62427
1696,2293.028,0
1908,1854.296,0
2158,1134.058,0
1787,2147.217,190.5988
1788,2147.217,190.5988
1809,2103.316,0
2259,814.2422,0
1865,2003.107,116.0323
1866,2003.107,116.0323
1867,2003.107,116.0323
1868,2003.107,116.0323
2282,763.9138,0
1803,2129.349,0
1727,2298.435,0
1632,2485.932,0
2057,1470.755,99.50024
2058,1470.755,99.50024
2059,1470.755,99.50024
2181,1104.901,0
2182,1104.901,0
2183,1104.901,0
2303,750.3708,0
1951,1780.705,107.5818
1952,1780.705,107.5818
1953,1780.705,107.5818
1672,2435.942,0
1711,2346.851,0
1712,2346.851,0
1713,2346.851,0
1791,2194.152,147.4938
1792,2194.152,147.4938
1793,2194.152,147.4938
1853,2087.711,0
2076,1432.53,0
2026,1582.117,0
2027,1582.117,0
1937,1826.346,59.79541
1938,1826.346,59.79541
1939,1826.346,59.79541
2340,640.0439,0
2211,1041.633,0
2097,1371.643,0
2098,1371.643,0
2304,768.5396,0
1818,2165.158,21.802
1819,2165.158,21.802
1820,2165.158,21.802
1978,1743.044,21.70239
1979,1743.044,21.70239
2092,1394.082,0
2203,1076.624,0
1862,2081.435,264.3271
1863,2081.435,264.3271
1864,2081.435,264.3271
2164,1194.689,0
2150,1251.672,0
2342,663.1846,0
1941,1852.646,46.48877
1942,1852.646,46.48877
1919,1919.03,78.08801
1920,1919.03,78.08801
1769,2287.248,0
2202,1113.357,0
1785,2259.791,0
1767,2307.747,0
2328,734.5027,0
2145,1307.197,0
1734,2387.9,0
1980,1800.901,0
2053,1579.302,0
2054,1579.302,0
2233,1034.28,0
2234,1034.28,0
2161,1266.772,0
2351,677.6238,0
2151,1310.857,0
2152,1310.857,0
2153,1310.857,0
2099,1466.826,0
2062,1573.422,4.080566
2063,1573.422,4.080566
2064,1573.422,4.080566
2251,992.9058,0
2264,964.7495,0
1800,2285.716,0
2015,1732.203,0
2016,1732.203,0
2173,1247.408,0
2017,1728.049,0
2007,1756.305,0
1804,2287.853,188.869
1805,2287.853,188.869
1806,2287.853,188.869
2314,851.915,0
1837,2247.359,132.5385
1838,2247.359,132.5385
2200,1214.946,0
2224,1130.656,0
2167,1311.064,0
2032,1715.201,0
2061,1644.956,0
2345,781.9443,0
2020,1773.108,0
2474,364.0579,0
2245,1094.278,0
2116,1493.478,0
2117,1493.478,0
2165,1350.933,0
1880,2192.094,354.6234
1881,2192.094,354.6234
1882,2192.094,354.6234
1883,2192.094,354.6234
1992,1872.036,52.10376
1993,1872.036,52.10376
1994,1872.036,52.10376
2291,999.8755,0
1943,2035.798,24.96118
1944,2035.798,24.96118
2427,630.6572,0
1989,1933.068,0
1799,2423.3,0
2239,1185.008,0
2148,1477.197,0
2149,1477.197,0
2372,786.5405,0
1987,1957.976,0
2003,1920.779,0
2371,808.5625,0
2411,706.3843,0
2414,701.9592,0
2338,910.3584,0
2339,910.3584,0
2089,1664.854,6.275635
2090,1664.854,6.275635
2091,1664.854,6.275635
1945,2072.798,23.26758
1946,2072.798,23.26758
2147,1513.186,0
2464,550.8918,0
2322,985.8716,0
2401,750.1082,0
2065,1756.493,105.6985
2066,1756.493,105.6985
2067,1756.493,105.6985
2068,1756.493,105.6985
1930,2138.526,31.12134
1931,2138.526,31.12134
1948,2091.792,90.45288
1949,2091.792,90.45288
1950,2091.792,90.45288
2047,1817.115,33.42407
2048,1817.115,33.42407
2049,1817.115,33.42407
1826,2445.827,42.16394
1827,2445.827,42.16394
2293,1093.337,0
2294,1093.337,0
2315,1036.91,0
2199,1388.602,0
2343,936.3936,0
1886,2311.646,0
2333,992.9585,0
2230,1293.038,0
2231,1293.038,0
2191,1426.449,0
2192,1426.449,0
2193,1426.449,0
2087,1743.314,0
2478,537.8872,0
2118,1674.432,0
2119,1674.432,0
2022,1964.875,0.534668
2023,1964.875,0.534668
2024,1964.875,0.534668
2265,1236.508,0
2266,1236.508,0
2267,1236.508,0
2268,1236.508,0
2019,1991.905,0
2143,1635.381,0
2144,1635.381,0
2174,1525.34,0
2175,1525.34,0
2358,959.2349,0
2376,923.968,0
2377,923.968,0
1830,2528.854,514.4154
1831,2528.854,514.4154
1832,2528.854,514.4154
1833,2528.854,514.4154
2274,1233.622,0
2457,692.7109,0
2004,2048.194,0
2005,2048.194,0
2296,1176.852,0
2297,1176.852,0
2298,1176.852,0
2317,1123.874,0
2125,1705.549,0
2126,1705.549,0
2127,1705.549,0
1947,2212.433,0
2260,1286.103,0
1991,2117.133,0
2171,1571.867,0
2172,1571.867,0
2212,1473.875,0
1910,2359.557,0
2252,1336.544,0
2434,829.4578,0
2034,2007.176,0
2035,2007.176,0
2082,1878.131,0
2083,1878.131,0
1925,2327.94,124.1908
1926,2327.94,124.1908
1927,2327.94,124.1908
2243,1401.997,0
2176,1620.267,0
2177,1620.267,0
2044,2029.753,0
2045,2029.753,0
2225,1489.323,0
2226,1489.323,0
2072,1959.663,3.0979
2073,1959.663,3.0979
2074,1959.663,3.0979
2528,472.1555,0
2271,1361.01,0
2272,1361.01,0
2341,1151.64,0
2237,1471.674,0
2238,1471.674,0
2392,1029.834,0
2269,1400.509,0
2270,1400.509,0
2311,1302.63,0
2312,1302.63,0
2008,2195.462,0
2009,2195.462,0
2194,1650.301,0
1966,2314.829,48.64502
1967,2314.829,48.64502
2249,1465.498,0
2295,1342.977,0
2390,1058.106,0
2085,1978.841,0
2086,1978.841,0
2459,859.2295,0
2460,859.2295,0
2531,508.8801,0
2363,1126.568,0
2229,1550.401,0
2077,2020.969,47.99146
2078,2020.969,47.99146
2079,2020.969,47.99146
2220,1590.096,0
1846,2698.557,427.5847
1847,2698.557,427.5847
1848,2698.557,427.5847
1849,2698.557,427.5847
2334,1256.358,0
2532,530.3445,0
2001,2262.177,0
2002,2262.177,0
2356,1183.553,0
2275,1441.764,0
2276,1441.764,0
2305,1372.751,0
2306,1372.751,0
2307,1372.751,0
2038,2163.212,0
2039,2163.212,0
2396,1105.602,0
2435,1006.797,0
2504,700.6013,0
2162,1811.719,0
2163,1811.719,0
2350,1228.838,0
2223,1626.389,0
2471,852.0972,0
2285,1450.561,0
2201,1723.881,0
2040,2194.663,0
2041,2194.663,0
2431,1062.599,0
1981,2395.872,74.13843
1982,2395.872,74.13843
1983,2395.872,74.13843
2178,1802.56,0
2179,1802.56,0
2180,1802.56,0
2204,1747.124,0
2030,2262.518,0
2169,1849.157,0
2195,1786.273,0
2196,1786.273,0
