Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
350.7736,262,141,0.7636108,200.066,107.6691
352.4701,263,140,1.696503,446.1802,237.5104
353.4562,264,139,0.986145,260.3423,137.0742
354.3536,264,140,0.8974304,236.9216,125.6403
354.8993,265,139,0.5456848,144.6065,75.85019
354.8993,264,139,0,0,0
355.3352,264,139,0.4358521,115.0649,60.58344
355.3352,264,140,0,0,0
355.4631,264,141,0.1279297,33.77344,18.03809
355.4631,263,141,0,0,0
355.6024,263,141,0.1392822,36.63123,19.63879
358.9737,264,140,3.371307,890.0251,471.983
359.345,264,141,0.3712769,98.01709,52.35004
359.6743,265,140,0.3293457,87.27661,46.1084
359.9294,265,141,0.255127,67.60864,35.9729
360.9149,266,140,0.9854736,262.136,137.9663
360.9149,265,140,0,0,0
360.9149,265,140,0,0,0
362,265,141,1.085114,287.5551,153.001
362.8151,266,140,0.8150635,216.8069,114.1089
364.3536,267,139,1.538544,410.7912,213.8576
364.6503,268,138,0.2966919,79.51343,40.94348
365.1901,269,137,0.5397644,145.1966,73.94772
365.1901,269,138,0,0,0
367.0808,269,139,1.890747,508.611,262.8138
368.452,270,138,1.371155,370.2118,189.2194
368.452,269,138,0,0,0
368.531,269,138,0.07897949,21.24548,10.89917
368.6339,270,137,0.1029053,27.78442,14.09802
369.2839,271,136,0.6499939,176.1483,88.39917
370.429,271,137,1.145172,310.3416,156.8886
370.429,270,137,0,0,0
370.429,270,137,0,0,0
372.4408,270,138,2.011749,543.1723,277.6214
372.5854,271,137,0.1446228,39.19278,19.81332
374.5008,272,136,1.915405,520.9902,260.4951
374.5008,272,137,0,0,0
374.6476,272,138,0.1467896,39.92676,20.25696
374.6476,271,138,0,0,0
378.5294,271,138,3.881775,1051.961,535.6849
378.8184,272,137,0.289032,78.6167,39.59738
378.8184,272,138,0,0,0
379.4165,272,139,0.5980835,162.6787,83.13361
380.7518,272,140,1.335266,363.1924,186.9373
383.0336,273,139,2.281799,622.9312,317.1701
383.0336,273,140,0,0,0
384.3738,273,141,1.340271,365.894,188.9782
384.503,273,142,0.1291504,35.25806,18.33936
384.771,274,141,0.2680054,73.43347,37.78876
385.5349,275,140,0.763916,210.0769,106.9482
386.1433,276,139,0.608429,167.9264,84.57162
386.2178,277,138,0.07443237,20.61777,10.27167
386.6838,277,139,0.4660339,129.0914,64.77872
390.6707,278,138,3.986938,1108.369,550.1975
392.3435,279,137,1.672729,466.6915,229.1639
392.7699,280,136,0.4263916,119.3896,57.98926
394.3531,280,137,1.583221,443.302,216.9013
399.0351,281,136,4.682007,1315.644,636.7529
399.0763,282,135,0.04122925,11.62665,5.565948
399.0763,281,135,0,0,0
399.7531,281,135,0.6767273,190.1604,91.35818
399.7531,280,135,0,0,0
399.7531,280,135,0,0,0
399.7531,280,136,0,0,0
399.7531,280,137,0,0,0
399.7531,280,138,0,0,0
400.1598,280,139,0.4067383,113.8867,56.53662
401.4856,280,140,1.325806,371.2256,185.6128
401.4856,279,140,0,0,0
401.7096,279,140,0.2240295,62.50424,31.36414
402.1472,280,139,0.4376221,122.5342,60.82947
402.1472,279,139,0,0,0
402.2603,279,139,0.1130676,31.54587,15.7164
402.2603,278,139,0,0,0
406.2177,278,139,3.957336,1100.14,550.0698
406.385,279,138,0.1673584,46.69299,23.09546
407.4557,280,137,1.070648,299.7815,146.6788
408.0957,280,138,0.6400146,179.2041,88.32202
408.4206,281,137,0.3249512,91.31128,44.51831
410.2579,281,138,1.837311,516.2843,253.5489
410.2579,280,138,0,0,0
410.2579,280,138,0,0,0
410.2579,280,139,0,0,0
410.2579,280,140,0,0,0
410.2579,280,141,0,0,0
412.1618,280,142,1.903839,533.075,270.3452
412.344,280,143,0.1822205,51.02173,26.05753
412.344,279,143,0,0,0
412.344,279,143,0,0,0
412.344,279,144,0,0,0
